record_id,stratum,jaccard_at_10,overlap_n,pred_comparables,ref_comparables
Ryan Jeffers__2024_2025,weakness_up,1.0,10,"['Anthony Rendon (2021)', 'Carlos Santana (2021)', 'Jonah Bride (2024)', 'Mark Canha (2022)', 'Rafael Ortega (2022)', 'Spencer Horwitz (2024)', 'Tyler Stephenson (2021)', 'Willie Calhoun (2024)', 'Wilmer Flores (2022)', 'Yandy Diaz (2021)']","['Anthony Rendon (2021)', 'Carlos Santana (2021)', 'Jonah Bride (2024)', 'Mark Canha (2022)', 'Rafael Ortega (2022)', 'Spencer Horwitz (2024)', 'Tyler Stephenson (2021)', 'Willie Calhoun (2024)', 'Wilmer Flores (2022)', 'Yandy Diaz (2021)']"
Ryan McMahon__2024_2025,weakness_up,1.0,10,"['Chas McCormick (2021)', 'Colton Cowser (2024)', 'Gary Sanchez (2022)', 'Jack Suwinski (2022)', 'Jake Rogers (2023)', 'Matt Chapman (2023)', 'Ryan McMahon (2023)', 'Ryan McMahon (2024)', 'Sean Murphy (2024)', 'Seth Brown (2021)']","['Chas McCormick (2021)', 'Colton Cowser (2024)', 'Gary Sanchez (2022)', 'Jack Suwinski (2022)', 'Jake Rogers (2023)', 'Matt Chapman (2023)', 'Ryan McMahon (2023)', 'Ryan McMahon (2024)', 'Sean Murphy (2024)', 'Seth Brown (2021)']"
Ryan Mountcastle__2024_2025,weakness_up,1.0,10,"['Andrew Knizner (2023)', 'Austin Hays (2024)', 'Avisail Garcia (2022)', 'Eddie Rosario (2023)', 'James McCann (2023)', 'Lewis Brinson (2021)', 'Michael Chavis (2022)', 'Mickey Moniak (2024)', 'Nick Gordon (2022)', 'Ramon Laureano (2024)']","['Andrew Knizner (2023)', 'Austin Hays (2024)', 'Avisail Garcia (2022)', 'Eddie Rosario (2023)', 'James McCann (2023)', 'Lewis Brinson (2021)', 'Michael Chavis (2022)', 'Mickey Moniak (2024)', 'Nick Gordon (2022)', 'Ramon Laureano (2024)']"
Ryan O'Hearn__2024_2025,weakness_up,1.0,10,"['Anthony Rizzo (2021)', 'Brendan Rodgers (2022)', 'Isaac Paredes (2023)', 'Jake Cronenworth (2024)', 'Jason Heyward (2023)', 'Jeimer Candelario (2021)', 'Matt Vierling (2023)', 'Spencer Horwitz (2024)', 'Taylor Ward (2023)', 'Will Smith (2024)']","['Anthony Rizzo (2021)', 'Brendan Rodgers (2022)', 'Isaac Paredes (2023)', 'Jake Cronenworth (2024)', 'Jason Heyward (2023)', 'Jeimer Candelario (2021)', 'Matt Vierling (2023)', 'Spencer Horwitz (2024)', 'Taylor Ward (2023)', 'Will Smith (2024)']"
Sal Frelick__2024_2025,strength_up,1.0,10,"['Adam Frazier (2022)', 'Ha-seong Kim (2022)', 'Ildemaro Vargas (2022)', 'Jeff McNeil (2022)', 'Jeff McNeil (2023)', 'Jon Berti (2023)', 'Kevin Newman (2021)', 'Miguel Rojas (2024)', 'Nick Madrigal (2021)', 'Santiago Espinal (2021)']","['Adam Frazier (2022)', 'Ha-seong Kim (2022)', 'Ildemaro Vargas (2022)', 'Jeff McNeil (2022)', 'Jeff McNeil (2023)', 'Jon Berti (2023)', 'Kevin Newman (2021)', 'Miguel Rojas (2024)', 'Nick Madrigal (2021)', 'Santiago Espinal (2021)']"
Salvador Perez__2024_2025,weakness_up,1.0,10,"['Eloy Jimenez (2023)', 'Ezequiel Duran (2023)', 'Jake Burger (2024)', 'Juan Yepez (2022)', 'Luis Garcia Jr. (2022)', 'Nick Castellanos (2023)', 'Nick Castellanos (2024)', 'Oscar Gonzalez (2022)', 'Salvador Perez (2022)', 'Salvador Perez (2023)']","['Eloy Jimenez (2023)', 'Ezequiel Duran (2023)', 'Jake Burger (2024)', 'Juan Yepez (2022)', 'Luis Garcia Jr. (2022)', 'Nick Castellanos (2023)', 'Nick Castellanos (2024)', 'Oscar Gonzalez (2022)', 'Salvador Perez (2022)', 'Salvador Perez (2023)']"
Santiago Espinal__2024_2025,weakness_up,1.0,10,"['Adam Frazier (2022)', 'Brock Holt (2021)', 'Cesar Hernandez (2022)', 'Ildemaro Vargas (2024)', 'Joe Panik (2021)', 'Matt Duffy (2022)', 'Nick Madrigal (2022)', 'Nicky Lopez (2024)', 'Santiago Espinal (2023)', 'Santiago Espinal (2024)']","['Adam Frazier (2022)', 'Brock Holt (2021)', 'Cesar Hernandez (2022)', 'Ildemaro Vargas (2024)', 'Joe Panik (2021)', 'Matt Duffy (2022)', 'Nick Madrigal (2022)', 'Nicky Lopez (2024)', 'Santiago Espinal (2023)', 'Santiago Espinal (2024)']"
Sean Murphy__2024_2025,weakness_up,1.0,10,"['Chas McCormick (2021)', 'Eugenio Suarez (2023)', 'Gary Sanchez (2022)', 'J.D. Davis (2023)', 'Jake Rogers (2023)', 'Kyle Higashioka (2021)', 'Ryan Jeffers (2021)', 'Ryan McMahon (2023)', 'Ryan McMahon (2024)', 'Seth Brown (2021)']","['Chas McCormick (2021)', 'Eugenio Suarez (2023)', 'Gary Sanchez (2022)', 'J.D. Davis (2023)', 'Jake Rogers (2023)', 'Kyle Higashioka (2021)', 'Ryan Jeffers (2021)', 'Ryan McMahon (2023)', 'Ryan McMahon (2024)', 'Seth Brown (2021)']"
Seiya Suzuki__2024_2025,baseline,1.0,10,"['Brandon Belt (2021)', 'Bryce Harper (2023)', 'James Wood (2024)', 'Joc Pederson (2023)', 'Joc Pederson (2024)', 'Matt Olson (2021)', 'Mitch Garver (2021)', 'Pete Alonso (2023)', 'Riley Greene (2024)', 'Seiya Suzuki (2024)']","['Brandon Belt (2021)', 'Bryce Harper (2023)', 'James Wood (2024)', 'Joc Pederson (2023)', 'Joc Pederson (2024)', 'Matt Olson (2021)', 'Mitch Garver (2021)', 'Pete Alonso (2023)', 'Riley Greene (2024)', 'Seiya Suzuki (2024)']"
Shea Langeliers__2024_2025,weakness_up,1.0,10,"['A.J. Pollock (2021)', 'Anthony Santander (2023)', 'Bo Bichette (2022)', 'Bryan De La Cruz (2022)', 'Bryce Harper (2022)', 'C.J. Cron (2022)', 'Jordan Westburg (2024)', 'Manny Machado (2024)', 'Ryan Mountcastle (2023)', 'Teoscar Hernandez (2021)']","['A.J. Pollock (2021)', 'Anthony Santander (2023)', 'Bo Bichette (2022)', 'Bryan De La Cruz (2022)', 'Bryce Harper (2022)', 'C.J. Cron (2022)', 'Jordan Westburg (2024)', 'Manny Machado (2024)', 'Ryan Mountcastle (2023)', 'Teoscar Hernandez (2021)']"
Shohei Ohtani__2024_2025,elite,1.0,10,"['Aaron Judge (2021)', 'Aaron Judge (2022)', 'Aaron Judge (2023)', 'Aaron Judge (2024)', 'Bryce Harper (2021)', 'Matt Olson (2023)', 'Mike Trout (2022)', 'Ronald Acuna Jr. (2021)', 'Shohei Ohtani (2021)', 'Shohei Ohtani (2023)']","['Aaron Judge (2021)', 'Aaron Judge (2022)', 'Aaron Judge (2023)', 'Aaron Judge (2024)', 'Bryce Harper (2021)', 'Matt Olson (2023)', 'Mike Trout (2022)', 'Ronald Acuna Jr. (2021)', 'Shohei Ohtani (2021)', 'Shohei Ohtani (2023)']"
Spencer Horwitz__2024_2025,weakness_up,1.0,10,"['Alex Verdugo (2024)', 'Anthony Rendon (2021)', 'Isaac Paredes (2023)', 'Mark Canha (2022)', 'Rafael Ortega (2022)', 'Spencer Horwitz (2024)', 'Tyler Stephenson (2021)', 'Vimael Machin (2022)', 'Willie Calhoun (2024)', 'Wilmer Flores (2021)']","['Alex Verdugo (2024)', 'Anthony Rendon (2021)', 'Isaac Paredes (2023)', 'Mark Canha (2022)', 'Rafael Ortega (2022)', 'Spencer Horwitz (2024)', 'Tyler Stephenson (2021)', 'Vimael Machin (2022)', 'Willie Calhoun (2024)', 'Wilmer Flores (2021)']"
Spencer Steer__2024_2025,weakness_up,1.0,10,"['Brian Anderson (2021)', 'Cesar Hernandez (2021)', 'Dylan Carlson (2023)', 'Emmanuel Rivera (2024)', 'Enrique Hernandez (2022)', 'Enrique Hernandez (2024)', 'Josh Smith (2023)', 'Sergio Alcantara (2022)', 'Stephen Vogt (2021)', 'Wil Myers (2021)']","['Brian Anderson (2021)', 'Cesar Hernandez (2021)', 'Dylan Carlson (2023)', 'Emmanuel Rivera (2024)', 'Enrique Hernandez (2022)', 'Enrique Hernandez (2024)', 'Josh Smith (2023)', 'Sergio Alcantara (2022)', 'Stephen Vogt (2021)', 'Wil Myers (2021)']"
Spencer Torkelson__2024_2025,weakness_up,1.0,10,"['Gary Sanchez (2024)', 'Ji-Man Choi (2021)', 'Joc Pederson (2023)', 'Michael Busch (2024)', 'Michael Conforto (2024)', 'Mitch Garver (2022)', 'Randy Arozarena (2024)', 'Rob Refsnyder (2024)', 'Ryan Jeffers (2023)', 'Trevor Larnach (2024)']","['Gary Sanchez (2024)', 'Ji-Man Choi (2021)', 'Joc Pederson (2023)', 'Michael Busch (2024)', 'Michael Conforto (2024)', 'Mitch Garver (2022)', 'Randy Arozarena (2024)', 'Rob Refsnyder (2024)', 'Ryan Jeffers (2023)', 'Trevor Larnach (2024)']"
Starling Marte__2024_2025,weakness_up,1.0,10,"['Alec Bohm (2021)', 'Andy Pages (2024)', 'Austin Hays (2021)', 'Austin Hays (2022)', 'Brendan Rodgers (2024)', 'Bryan De La Cruz (2021)', 'Christian Walker (2021)', 'Eduardo Escobar (2021)', 'Freddy Galvis (2021)', 'Joey Meneses (2024)']","['Alec Bohm (2021)', 'Andy Pages (2024)', 'Austin Hays (2021)', 'Austin Hays (2022)', 'Brendan Rodgers (2024)', 'Bryan De La Cruz (2021)', 'Christian Walker (2021)', 'Eduardo Escobar (2021)', 'Freddy Galvis (2021)', 'Joey Meneses (2024)']"
Steven Kwan__2024_2025,elite,1.0,10,"['Adam Frazier (2022)', 'Kevin Newman (2021)', 'Luis Guillorme (2022)', 'Miguel Rojas (2024)', 'Sal Frelick (2023)', 'Sal Frelick (2024)', 'Santiago Espinal (2021)', 'Steven Kwan (2023)', 'Steven Kwan (2024)', 'Travis Jankowski (2023)']","['Adam Frazier (2022)', 'Kevin Newman (2021)', 'Luis Guillorme (2022)', 'Miguel Rojas (2024)', 'Sal Frelick (2023)', 'Sal Frelick (2024)', 'Santiago Espinal (2021)', 'Steven Kwan (2023)', 'Steven Kwan (2024)', 'Travis Jankowski (2023)']"
TJ Friedl__2024_2025,weakness_up,1.0,10,"['Anthony Rendon (2024)', 'Brett Gardner (2021)', 'Connor Joe (2022)', 'J.P. Crawford (2022)', 'J.P. Crawford (2023)', 'Jurickson Profar (2021)', 'Jurickson Profar (2022)', 'Mike Tauchman (2023)', 'Nolan Schanuel (2024)', 'Rob Refsnyder (2023)']","['Anthony Rendon (2024)', 'Brett Gardner (2021)', 'Connor Joe (2022)', 'J.P. Crawford (2022)', 'J.P. Crawford (2023)', 'Jurickson Profar (2021)', 'Jurickson Profar (2022)', 'Mike Tauchman (2023)', 'Nolan Schanuel (2024)', 'Rob Refsnyder (2023)']"
Taylor Walls__2024_2025,weakness_up,1.0,10,"['Adam Frazier (2024)', 'Alan Trejo (2023)', 'Austin Barnes (2021)', 'Austin Barnes (2023)', 'Brock Holt (2021)', 'Ehire Adrianza (2021)', 'Jared Triolo (2023)', 'Travis Jankowski (2024)', 'Trey Lipscomb (2024)', 'Zach McKinstry (2023)']","['Adam Frazier (2024)', 'Alan Trejo (2023)', 'Austin Barnes (2021)', 'Austin Barnes (2023)', 'Brock Holt (2021)', 'Ehire Adrianza (2021)', 'Jared Triolo (2023)', 'Travis Jankowski (2024)', 'Trey Lipscomb (2024)', 'Zach McKinstry (2023)']"
Taylor Ward__2024_2025,weakness_up,1.0,10,"['Edouard Julien (2023)', 'Evan Longoria (2021)', 'James Wood (2024)', 'Ji-Man Choi (2021)', 'Matt Chapman (2022)', 'Max Muncy (2024)', 'Mike Yastrzemski (2023)', 'Mitch Garver (2021)', 'Riley Greene (2024)', 'Trevor Larnach (2024)']","['Edouard Julien (2023)', 'Evan Longoria (2021)', 'James Wood (2024)', 'Ji-Man Choi (2021)', 'Matt Chapman (2022)', 'Max Muncy (2024)', 'Mike Yastrzemski (2023)', 'Mitch Garver (2021)', 'Riley Greene (2024)', 'Trevor Larnach (2024)']"
Teoscar Hernandez__2024_2025,weakness_up,1.0,10,"['Anthony Santander (2021)', 'Brent Rooker (2021)', 'Eric Haase (2022)', 'Heliot Ramos (2024)', 'Jake Burger (2024)', 'Joc Pederson (2021)', 'MJ Melendez (2024)', 'Marcell Ozuna (2022)', 'Ryan Mountcastle (2021)', 'Seth Brown (2024)']","['Anthony Santander (2021)', 'Brent Rooker (2021)', 'Eric Haase (2022)', 'Heliot Ramos (2024)', 'Jake Burger (2024)', 'Joc Pederson (2021)', 'MJ Melendez (2024)', 'Marcell Ozuna (2022)', 'Ryan Mountcastle (2021)', 'Seth Brown (2024)']"
Tommy Pham__2024_2025,weakness_up,1.0,10,"['Andrew McCutchen (2022)', 'Carlos Santana (2021)', 'Connor Joe (2023)', 'JJ Bleday (2024)', 'Jonah Bride (2024)', 'Luis Urias (2022)', 'Michael Conforto (2021)', 'Pavin Smith (2022)', 'Rowdy Tellez (2023)', 'Yoan Moncada (2021)']","['Andrew McCutchen (2022)', 'Carlos Santana (2021)', 'Connor Joe (2023)', 'JJ Bleday (2024)', 'Jonah Bride (2024)', 'Luis Urias (2022)', 'Michael Conforto (2021)', 'Pavin Smith (2022)', 'Rowdy Tellez (2023)', 'Yoan Moncada (2021)']"
Travis d'Arnaud__2024_2025,baseline,1.0,10,"['Adam Duvall (2024)', 'Blake Sabol (2023)', 'Brad Miller (2022)', 'Elehuris Montero (2024)', 'Eric Haase (2023)', 'Joey Loperfido (2024)', 'Kole Calhoun (2022)', 'Kyle Stowers (2024)', 'Mike Moustakas (2022)', 'Trey Mancini (2023)']","['Adam Duvall (2024)', 'Blake Sabol (2023)', 'Brad Miller (2022)', 'Elehuris Montero (2024)', 'Eric Haase (2023)', 'Joey Loperfido (2024)', 'Kole Calhoun (2022)', 'Kyle Stowers (2024)', 'Mike Moustakas (2022)', 'Trey Mancini (2023)']"
Trea Turner__2024_2025,weakness_up,1.0,10,"['Andres Gimenez (2022)', 'Bobby Witt Jr. (2023)', 'Bryson Stott (2023)', 'J.T. Realmuto (2021)', 'J.T. Realmuto (2022)', 'Jarren Duran (2024)', 'Marcus Semien (2022)', 'Nico Hoerner (2022)', 'Tommy Edman (2021)', 'Tommy Edman (2022)']","['Andres Gimenez (2022)', 'Bobby Witt Jr. (2023)', 'Bryson Stott (2023)', 'J.T. Realmuto (2021)', 'J.T. Realmuto (2022)', 'Jarren Duran (2024)', 'Marcus Semien (2022)', 'Nico Hoerner (2022)', 'Tommy Edman (2021)', 'Tommy Edman (2022)']"
Trent Grisham__2024_2025,weakness_up,1.0,10,"['Carlos Santana (2022)', 'Daniel Vogelbach (2021)', 'Daniel Vogelbach (2022)', 'Daniel Vogelbach (2023)', 'Jorge Polanco (2022)', 'LaMonte Wade Jr. (2024)', 'Mitch Garver (2023)', 'Rhys Hoskins (2022)', 'Seiya Suzuki (2024)', 'Triston Casas (2023)']","['Carlos Santana (2022)', 'Daniel Vogelbach (2021)', 'Daniel Vogelbach (2022)', 'Daniel Vogelbach (2023)', 'Jorge Polanco (2022)', 'LaMonte Wade Jr. (2024)', 'Mitch Garver (2023)', 'Rhys Hoskins (2022)', 'Seiya Suzuki (2024)', 'Triston Casas (2023)']"
Trevor Larnach__2024_2025,baseline,1.0,10,"['Andrew Benintendi (2024)', 'Andrew Vaughn (2021)', 'Austin Meadows (2021)', 'Enmanuel Valdez (2024)', 'Jed Lowrie (2021)', 'Josh Bell (2024)', 'Ramon Urias (2021)', 'Rob Refsnyder (2024)', 'Rowdy Tellez (2024)', 'Tyler Stephenson (2023)']","['Andrew Benintendi (2024)', 'Andrew Vaughn (2021)', 'Austin Meadows (2021)', 'Enmanuel Valdez (2024)', 'Jed Lowrie (2021)', 'Josh Bell (2024)', 'Ramon Urias (2021)', 'Rob Refsnyder (2024)', 'Rowdy Tellez (2024)', 'Tyler Stephenson (2023)']"
Ty France__2024_2025,weakness_up,1.0,10,"['Aledmys Diaz (2021)', 'Aledmys Diaz (2022)', 'Andy Ibanez (2021)', 'Andy Ibanez (2023)', 'Freddy Fermin (2023)', 'Gio Urshela (2024)', 'Kyle Farmer (2021)', 'Kyle Farmer (2022)', 'Ozzie Albies (2022)', 'Reese McGuire (2022)']","['Aledmys Diaz (2021)', 'Aledmys Diaz (2022)', 'Andy Ibanez (2021)', 'Andy Ibanez (2023)', 'Freddy Fermin (2023)', 'Gio Urshela (2024)', 'Kyle Farmer (2021)', 'Kyle Farmer (2022)', 'Ozzie Albies (2022)', 'Reese McGuire (2022)']"
Tyler Fitzgerald__2024_2025,weakness_up,1.0,10,"['Adam Engel (2022)', 'Chas McCormick (2024)', 'Cody Bellinger (2021)', 'Cristian Pache (2022)', 'Eduardo Escobar (2023)', 'Eli White (2021)', 'Eric Haase (2023)', 'Joey Loperfido (2024)', 'Michael Perez (2021)', 'Nick Ahmed (2023)']","['Adam Engel (2022)', 'Chas McCormick (2024)', 'Cody Bellinger (2021)', 'Cristian Pache (2022)', 'Eduardo Escobar (2023)', 'Eli White (2021)', 'Eric Haase (2023)', 'Joey Loperfido (2024)', 'Michael Perez (2021)', 'Nick Ahmed (2023)']"
Tyler Freeman__2024_2025,weakness_up,1.0,10,"['Alex Verdugo (2022)', 'Andrew Benintendi (2022)', 'Austin Nola (2022)', 'Charlie Blackmon (2021)', 'Charlie Blackmon (2023)', 'Luis Matos (2023)', 'Masataka Yoshida (2023)', 'Michael Brantley (2021)', 'Nolan Schanuel (2024)', 'Yuli Gurriel (2021)']","['Alex Verdugo (2022)', 'Andrew Benintendi (2022)', 'Austin Nola (2022)', 'Charlie Blackmon (2021)', 'Charlie Blackmon (2023)', 'Luis Matos (2023)', 'Masataka Yoshida (2023)', 'Michael Brantley (2021)', 'Nolan Schanuel (2024)', 'Yuli Gurriel (2021)']"
Tyler O'Neill__2024_2025,weakness_up,1.0,10,"['Brandon Lowe (2022)', 'Brian Anderson (2022)', 'Jack Suwinski (2024)', 'Jarred Kelenic (2023)', 'Justin Upton (2021)', 'Mike Yastrzemski (2024)', 'Mitch Haniger (2023)', 'Nelson Cruz (2022)', 'Ramon Laureano (2022)', 'Rodolfo Castro (2022)']","['Brandon Lowe (2022)', 'Brian Anderson (2022)', 'Jack Suwinski (2024)', 'Jarred Kelenic (2023)', 'Justin Upton (2021)', 'Mike Yastrzemski (2024)', 'Mitch Haniger (2023)', 'Nelson Cruz (2022)', 'Ramon Laureano (2022)', 'Rodolfo Castro (2022)']"
Tyler Soderstrom__2024_2025,weakness_up,1.0,10,"['Anthony Santander (2024)', 'Austin Riley (2024)', 'Bryce Harper (2024)', 'C.J. Cron (2022)', 'Corey Seager (2021)', 'Gleyber Torres (2022)', 'Joey Meneses (2022)', 'Josh Naylor (2022)', 'Manny Machado (2024)', 'Royce Lewis (2023)']","['Anthony Santander (2024)', 'Austin Riley (2024)', 'Bryce Harper (2024)', 'C.J. Cron (2022)', 'Corey Seager (2021)', 'Gleyber Torres (2022)', 'Joey Meneses (2022)', 'Josh Naylor (2022)', 'Manny Machado (2024)', 'Royce Lewis (2023)']"
Tyler Stephenson__2024_2025,weakness_up,1.0,10,"['Evan Longoria (2022)', 'Evan Longoria (2023)', 'Gary Sanchez (2024)', 'J.D. Davis (2021)', 'Jake Bauers (2023)', 'Joey Votto (2023)', 'Jorge Soler (2022)', 'Michael Busch (2024)', 'Mike Ford (2023)', 'Willson Contreras (2021)']","['Evan Longoria (2022)', 'Evan Longoria (2023)', 'Gary Sanchez (2024)', 'J.D. Davis (2021)', 'Jake Bauers (2023)', 'Joey Votto (2023)', 'Jorge Soler (2022)', 'Michael Busch (2024)', 'Mike Ford (2023)', 'Willson Contreras (2021)']"
Tyrone Taylor__2024_2025,decliner,1.0,10,"['Alek Thomas (2022)', 'Charlie Culberson (2021)', 'Harrison Bader (2023)', 'Jake Fraley (2024)', 'Johan Rojas (2024)', 'Jonny DeLuca (2024)', 'Kevin Kiermaier (2023)', 'Kevin Pillar (2024)', 'Owen Miller (2023)', 'Tim Anderson (2023)']","['Alek Thomas (2022)', 'Charlie Culberson (2021)', 'Harrison Bader (2023)', 'Jake Fraley (2024)', 'Johan Rojas (2024)', 'Jonny DeLuca (2024)', 'Kevin Kiermaier (2023)', 'Kevin Pillar (2024)', 'Owen Miller (2023)', 'Tim Anderson (2023)']"
Victor Caratini__2024_2025,weakness_up,1.0,10,"['Abraham Toro (2021)', 'David Fry (2024)', 'David Peralta (2024)', 'Donovan Solano (2023)', 'Donovan Solano (2024)', 'Eric Hosmer (2022)', 'Juan Yepez (2024)', 'Pavin Smith (2021)', 'Ramon Urias (2021)', 'Rowdy Tellez (2024)']","['Abraham Toro (2021)', 'David Fry (2024)', 'David Peralta (2024)', 'Donovan Solano (2023)', 'Donovan Solano (2024)', 'Eric Hosmer (2022)', 'Juan Yepez (2024)', 'Pavin Smith (2021)', 'Ramon Urias (2021)', 'Rowdy Tellez (2024)']"
Vinnie Pasquantino__2024_2025,baseline,1.0,10,"['Anthony Santander (2022)', 'C.J. Cron (2021)', 'Garrett Cooper (2021)', 'Jared Walsh (2021)', 'Joey Meneses (2022)', 'Jose Abreu (2022)', 'Nathaniel Lowe (2022)', 'Pete Alonso (2022)', 'Vladimir Guerrero Jr. (2022)', 'Vladimir Guerrero Jr. (2023)']","['Anthony Santander (2022)', 'C.J. Cron (2021)', 'Garrett Cooper (2021)', 'Jared Walsh (2021)', 'Joey Meneses (2022)', 'Jose Abreu (2022)', 'Nathaniel Lowe (2022)', 'Pete Alonso (2022)', 'Vladimir Guerrero Jr. (2022)', 'Vladimir Guerrero Jr. (2023)']"
Vladimir Guerrero Jr.__2024_2025,decliner,1.0,10,"['Brandon Nimmo (2023)', 'Freddie Freeman (2024)', 'Jesse Winker (2021)', 'Jurickson Profar (2024)', 'Mitch Garver (2023)', 'Seiya Suzuki (2023)', 'Taylor Ward (2022)', 'Vinnie Pasquantino (2022)', 'Yandy Diaz (2023)', 'Yandy Diaz (2024)']","['Brandon Nimmo (2023)', 'Freddie Freeman (2024)', 'Jesse Winker (2021)', 'Jurickson Profar (2024)', 'Mitch Garver (2023)', 'Seiya Suzuki (2023)', 'Taylor Ward (2022)', 'Vinnie Pasquantino (2022)', 'Yandy Diaz (2023)', 'Yandy Diaz (2024)']"
Wenceel Perez__2024_2025,weakness_up,1.0,10,"['Chas McCormick (2023)', 'Enrique Hernandez (2024)', 'Jason Heyward (2021)', 'Jeimer Candelario (2023)', 'Jonathan Villar (2021)', 'Jordan Westburg (2023)', 'Leody Taveras (2022)', 'Leody Taveras (2023)', 'Tyrone Taylor (2021)', 'Willi Castro (2024)']","['Chas McCormick (2023)', 'Enrique Hernandez (2024)', 'Jason Heyward (2021)', 'Jeimer Candelario (2023)', 'Jonathan Villar (2021)', 'Jordan Westburg (2023)', 'Leody Taveras (2022)', 'Leody Taveras (2023)', 'Tyrone Taylor (2021)', 'Willi Castro (2024)']"
Will Benson__2024_2025,weakness_up,1.0,10,"['Adam Duvall (2023)', 'Brandon Lowe (2024)', 'Christian Encarnacion-Strand (2023)', 'Eric Haase (2021)', 'Jesus Sanchez (2022)', 'Jesus Sanchez (2024)', 'Jo Adell (2024)', 'Ramon Laureano (2024)', 'Ryan Zimmerman (2021)', 'Stone Garrett (2023)']","['Adam Duvall (2023)', 'Brandon Lowe (2024)', 'Christian Encarnacion-Strand (2023)', 'Eric Haase (2021)', 'Jesus Sanchez (2022)', 'Jesus Sanchez (2024)', 'Jo Adell (2024)', 'Ramon Laureano (2024)', 'Ryan Zimmerman (2021)', 'Stone Garrett (2023)']"
Will Smith__2024_2025,weakness_up,1.0,10,"['Brandon Nimmo (2023)', 'Carlos Santana (2022)', 'Daniel Vogelbach (2022)', 'Jurickson Profar (2024)', 'LaMonte Wade Jr. (2023)', 'Mitch Garver (2023)', 'Seiya Suzuki (2023)', 'Taylor Ward (2022)', 'Vinnie Pasquantino (2022)', 'Yandy Diaz (2021)']","['Brandon Nimmo (2023)', 'Carlos Santana (2022)', 'Daniel Vogelbach (2022)', 'Jurickson Profar (2024)', 'LaMonte Wade Jr. (2023)', 'Mitch Garver (2023)', 'Seiya Suzuki (2023)', 'Taylor Ward (2022)', 'Vinnie Pasquantino (2022)', 'Yandy Diaz (2021)']"
Willi Castro__2024_2025,weakness_up,1.0,10,"['Addison Barger (2024)', 'Andrew Stevenson (2021)', 'Calvin Mitchell (2022)', 'Jarred Kelenic (2021)', 'Mike Moustakas (2021)', 'Mitch Haniger (2023)', 'Ramon Urias (2023)', 'Rougned Odor (2022)', 'Sheldon Neuse (2022)', 'Yadiel Hernandez (2021)']","['Addison Barger (2024)', 'Andrew Stevenson (2021)', 'Calvin Mitchell (2022)', 'Jarred Kelenic (2021)', 'Mike Moustakas (2021)', 'Mitch Haniger (2023)', 'Ramon Urias (2023)', 'Rougned Odor (2022)', 'Sheldon Neuse (2022)', 'Yadiel Hernandez (2021)']"
William Contreras__2024_2025,baseline,1.0,10,"['Connor Joe (2021)', 'Connor Joe (2023)', 'Isaac Paredes (2022)', 'Nathaniel Lowe (2024)', 'Spencer Horwitz (2024)', 'Taylor Ward (2024)', 'Tyler Stephenson (2024)', 'Will Smith (2022)', 'Yasmani Grandal (2024)', 'Yoan Moncada (2021)']","['Connor Joe (2021)', 'Connor Joe (2023)', 'Isaac Paredes (2022)', 'Nathaniel Lowe (2024)', 'Spencer Horwitz (2024)', 'Taylor Ward (2024)', 'Tyler Stephenson (2024)', 'Will Smith (2022)', 'Yasmani Grandal (2024)', 'Yoan Moncada (2021)']"
Willson Contreras__2024_2025,weakness_up,1.0,10,"['Austin Riley (2024)', 'C.J. Cron (2022)', 'David Peralta (2022)', 'Emmanuel Rivera (2022)', 'Eugenio Suarez (2024)', 'Gleyber Torres (2022)', 'Jesus Sanchez (2023)', 'Mitch Haniger (2022)', 'Royce Lewis (2024)', 'Willson Contreras (2022)']","['Austin Riley (2024)', 'C.J. Cron (2022)', 'David Peralta (2022)', 'Emmanuel Rivera (2022)', 'Eugenio Suarez (2024)', 'Gleyber Torres (2022)', 'Jesus Sanchez (2023)', 'Mitch Haniger (2022)', 'Royce Lewis (2024)', 'Willson Contreras (2022)']"
Willy Adames__2024_2025,weakness_up,1.0,10,"['Brandon Lowe (2023)', 'Chas McCormick (2022)', 'Colton Cowser (2024)', 'Jack Suwinski (2022)', 'Jordan Luplow (2022)', 'Randy Arozarena (2021)', 'Ryan Jeffers (2022)', 'Sean Murphy (2024)', 'Wil Myers (2021)', 'Yoan Moncada (2022)']","['Brandon Lowe (2023)', 'Chas McCormick (2022)', 'Colton Cowser (2024)', 'Jack Suwinski (2022)', 'Jordan Luplow (2022)', 'Randy Arozarena (2021)', 'Ryan Jeffers (2022)', 'Sean Murphy (2024)', 'Wil Myers (2021)', 'Yoan Moncada (2022)']"
Wilmer Flores__2024_2025,weakness_up,1.0,10,"['Abraham Toro (2021)', 'Andrew Knizner (2022)', 'Anthony Rizzo (2024)', 'Donovan Solano (2024)', 'Gavin Sheets (2023)', 'Jonathan India (2022)', 'Kris Bryant (2023)', 'Matt Duffy (2022)', 'Miguel Cabrera (2023)', 'Nick Senzel (2022)']","['Abraham Toro (2021)', 'Andrew Knizner (2022)', 'Anthony Rizzo (2024)', 'Donovan Solano (2024)', 'Gavin Sheets (2023)', 'Jonathan India (2022)', 'Kris Bryant (2023)', 'Matt Duffy (2022)', 'Miguel Cabrera (2023)', 'Nick Senzel (2022)']"
